Spectrum Analyzer Data File																							
2015/3/17 16:27																							
				708.2554409	513.6905366	436.6705995	359.8305541	379.3850617	334.5515143	298.1816399	276.815168	274.0622257	249.6092036	54.90802455	52.46199361	51.33669516	41.45526939	42.61493985	39.14255035	38.13432002	35.252488	34.62332835	32.6541781
341.8395996	91.280266	58.570057		3.72E+58																			
344.53125	43.46861	52.439987		2.75E+52																			
347.2229004	40.08126	58.97117		9.36E+58																			
349.9145508	48.446804	54.210564		1.62E+54																			
352.6062012	162.42474	108.20755		1.61E+108																			
355.2978516	50.650482	89.45576		2.86E+89																			
357.989502	90.9388	79.59953		3.98E+79																			
360.6811523	106.420235	115.271614		1.87E+115																			
363.3728027	42.030193	68.49187		3.10E+68																			
366.0644531	97.212875	70.14913		1.41E+70																			
368.7561035	173.82533	110.16172		1.45E+110																			
371.4477539	97.66108	78.341095		2.19E+78																			
374.1394043	276.80798	115.56974		3.71E+115																			
376.8310547	233.23195	77.18025		1.51E+77																			
379.5227051	354.85266	117.537415		3.45E+117																			
382.2143555	411.62894	130.81738		6.57E+130																			
384.9060059	92.56012	85.5399		3.47E+85																			
387.5976562	219.19989	147.49446		3.12E+147																			
390.2893066	103.20499	94.67023		4.68E+94																			
392.980957	176.04549	85.81563		6.54E+85																			
395.6726074	117.73703	83.39439		2.48E+83																			
398.3642578	239.98962	93.784706		6.09E+93																			
401.0559082	239.92508	102.892456		7.81E+102																			
403.7475586	144.59111	113.1695		1.48E+113																			
406.439209	85.037674	111.70791		5.10E+111																			
409.1308594	134.25764	98.15287		1.42E+98																			
411.8225098	192.90906	115.78663		6.12E+115																			
414.5141602	42.78033	76.04206		1.10E+76																			
417.2058105	160.97446	90.79811		6.28E+90																			
419.8974609	103.38904	83.05993		1.15E+83																			
422.5891113	172.81584	142.78813		6.14E+142																			
425.2807617	131.17294	82.11341		1.30E+82																			
427.9724121	143.13739	110.67508		4.73E+110																			
430.6640625	63.086613	129.34442		2.21E+129																			
433.3557129	45.56673	88.13208		1.36E+88																			
436.0473633	71.572205	81.62243		4.19E+81																			
438.7390137	111.763466	113.04888		1.12E+113																			
441.4306641	172.17256	96.88127		7.61E+96																			
444.1223145	11.005947	94.62661		4.23E+94																			
446.8139648	57.326103	79.47769		3.00E+79																			
449.5056152	99.53762	137.37743		2.38E+137																			
452.1972656	50.516525	66.082794		1.21E+66																			
454.888916	77.02147	103.154915		1.43E+103																			
457.5805664	137.04248	98.64308		4.40E+98																			
460.2722168	50.388397	90.814224		6.52E+90																			
462.9638672	161.5349	135.92294		8.37E+135																			
465.6555176	51.969173	80.328224		2.13E+80																			
468.347168	23.18911	74.80023		6.31E+74																			
471.0388184	153.07889	118.051544		1.13E+118																			
473.7304688	56.37616	90.14922		1.41E+90																			
476.4221191	133.37398	97.83282		6.80E+97																			
479.1137695	154.81705	153.73566		5.44E+153																			
481.8054199	175.94318	105.396774		2.49E+105																			
484.4970703	197.85507	124.30962		2.04E+124																			
487.1887207	114.43831	79.648186		4.45E+79																			
489.8803711	33.882862	61.184418		1.53E+61																			
492.5720215	109.297386	110.80371		6.36E+110																			
495.2636719	107.28253	99.28858		1.94E+99																			
497.9553223	161.69055	65.05787		1.14E+65																			
500.6469727	78.52805	75.957054		9.06E+75																			
503.338623	50.443985	119.67132		4.69E+119																			
506.0302734	121.651566	113.75074		5.63E+113																			
508.7219238	142.72702	90.70388		5.06E+90																			
511.4135742	61.6979	76.716965		5.21E+76																			
514.1052246	70.73043	86.39323		2.47E+86																			
516.796875	183.50659	121.98783		9.72E+121																			
519.4885254	78.26175	133.47408		2.98E+133																			
522.1801758	76.46836	90.80077		6.32E+90																			
524.8718262	150.28287	93.50857		3.23E+93																			
527.5634766	75.992836	51.64956		4.46E+51																			
530.255127	115.292145	117.797966		6.28E+117																			
532.9467773	53.56566	92.775444		5.96E+92																			
535.6384277	54.01838	70.25031		1.78E+70																			
538.3300781	16.492727	64.27232		1.87E+64																			
541.0217285	135.62277	97.36837		2.34E+97																			
543.7133789	97.61148	111.34919		2.23E+111																			
546.4050293	216.70816	119.97887		9.53E+119																			
549.0966797	169.60083	85.62184		4.19E+85																			
551.7883301	69.62377	83.8738		7.48E+83																			
554.4799805	31.551685	70.50737		3.22E+70																			
557.1716309	223.61714	113.47358		2.98E+113																			
559.8632812	181.53523	65.19547		1.57E+65																			
562.5549316	97.093124	84.94907		8.89E+84																			
565.246582	123.85402	116.34222		2.20E+116																			
567.9382324	105.86009	98.2341		1.71E+98																			
570.6298828	170.4991	93.90941		8.12E+93																			
573.3215332	172.97318	66.368454		2.34E+66																			
576.0131836	55.283283	57.529728		3.39E+57																			
578.704834	123.63881	74.661835		4.59E+74																			
581.3964844	115.49685	92.62237		4.19E+92																			
584.0881348	107.82208	93.09482		1.24E+93																			
586.7797852	71.873604	111.69491		4.95E+111																			
589.4714355	17.14745	101.12364		1.33E+101																			
592.1630859	38.828285	77.12407		1.33E+77																			
594.8547363	13.760731	81.44461		2.78E+81																			
597.5463867	96.743866	90.534294		3.42E+90																			
600.2380371	23.6037	89.54475		3.51E+89																			
602.9296875	70.792816	86.34233		2.20E+86																			
605.6213379	70.33849	88.39052		2.46E+88																			
608.3129883	227.68034	130.37364		2.36E+130																			
611.0046387	137.67169	96.94729		8.86E+96																			
613.6962891	125.741	108.842705		6.96E+108																			
616.3879395	165.53041	67.28221		1.92E+67																			
619.0795898	71.3137	90.87		7.41E+90																			
621.7712402	87.21036	57.612873		4.10E+57																			
624.4628906	37.56658	80.94533		8.82E+80																			
627.154541	62.8189	109.51385		3.26E+109																			
629.8461914	48.321037	66.616905		4.14E+66																			
632.5378418	81.43333	98.92849		8.48E+98																			
635.2294922	126.39456	64.79378		6.22E+64																			
637.9211426	47.973434	45.363316		2.31E+45																			
640.612793	135.43127	104.86687		7.36E+104																			
643.3044434	13.397214	65.17383		1.49E+65																			
645.9960938	81.365105	84.12297		1.33E+84																			
648.6877441	66.296074	78.65998		4.57E+78																			
651.3793945	66.067566	100.42842		2.68E+100																			
654.0710449	32.680794	91.96446		9.21E+91																			
656.7626953	73.36014	96.86272		7.29E+96																			
659.4543457	202.68228	119.72957		5.37E+119																			
662.1459961	92.71878	107.72519		5.31E+107																			
664.8376465	118.6909	97.16888		1.48E+97																			
667.5292969	81.29077	63.239017		1.73E+63																			
670.2209473	94.10918	71.75611		5.70E+71																			
672.9125977	145.87718	90.3358		2.17E+90																			
675.604248	88.869064	66.72578		5.32E+66																			
678.2958984	165.36931	75.42263		2.65E+75																			
680.9875488	39.217545	92.5262		3.36E+92																			
683.6791992	77.908	106.496475		3.14E+106																			
686.3708496	102.21053	74.83092		6.78E+74																			
689.0625	73.08543	98.3922		2.47E+98																			
691.7541504	59.154377	79.46339		2.91E+79																			
694.4458008	39.41193	83.626114		4.23E+83																			
697.1374512	120.357056	123.35577		2.27E+123																			
699.8291016	78.54681	119.07245		1.18E+119																			
702.520752	57.560463	112.89138		7.79E+112																			
705.2124023	93.456184	80.583435		3.83E+80																			
707.9040527	199.42711	127.44154		2.76E+127																			
710.5957031	15.109474	93.26757		1.85E+93																			
713.2873535	83.070885	77.81969		6.60E+77																			
715.9790039	90.17426	112.36938		2.34E+112																			
718.6706543	64.27811	75.293945		1.97E+75																			
721.3623047	78.116165	114.50312		3.19E+114																			
724.0539551	183.82265	107.239815		1.74E+107																			
726.7456055	9.195239	71.878426		7.56E+71																			
729.4372559	67.150566	100.49553		3.13E+100																			
732.1289062	24.98751	52.445717		2.79E+52																			
734.8205566	166.86143	89.677475		4.76E+89																			
737.512207	72.82277	75.39567		2.49E+75																			
740.2038574	150.82863	83.62169		4.18E+83																			
742.8955078	332.5978	156.84317		6.97E+156																			
745.5871582	83.69714	97.58232		3.82E+97																			
748.2788086	242.43527	96.62941		4.26E+96																			
750.970459	172.43208	87.61348		4.11E+87																			
753.6621094	169.19054	104.01825		1.04E+104																			
756.3537598	244.46857	117.315384		2.07E+117																			
759.0454102	246.84686	141.76994		5.89E+141																			
761.7370605	223.57848	124.002106		1.00E+124																			
764.4287109	194.69623	73.35438		2.26E+73																			
767.1203613	181.90038	118.21523		1.64E+118																			
769.8120117	186.00333	100.48494		3.05E+100																			
772.5036621	6.037832	52.90006		7.94E+52																			
775.1953125	115.881676	92.40832		2.56E+92																			
777.8869629	108.43332	95.509224		3.23E+95																			
780.5786133	90.20084	64.93849		8.68E+64																			
783.2702637	109.87414	94.18775		1.54E+94																			
785.9619141	93.17063	100.805405		6.39E+100																			
788.6535645	140.78659	120.425766		2.67E+120																			
791.3452148	32.574696	61.686317		4.86E+61																			
794.0368652	23.585175	95.75529		5.69E+95																			
796.7285156	46.715965	80.880974		7.60E+80																			
799.420166	66.78803	87.16958		1.48E+87																			
802.1118164	278.73267	145.17911		1.51E+145																			
804.8034668	151.45985	106.239815		1.74E+106																			
807.4951172	64.39032	99.82734		6.72E+99																			
810.1867676	141.39728	69.17552		1.50E+69																			
812.878418	51.750145	126.621445		4.18E+126																			
815.5700684	108.222855	55.411346		2.58E+55																			
818.2617188	86.04956	69.319374		2.09E+69																			
820.9533691	53.155487	69.51331		3.26E+69																			
823.6450195	69.26913	83.50139		3.17E+83																			
826.3366699	9.41275	52.622658		4.19E+52																			
829.0283203	58.163284	101.02401		1.06E+101																			
831.7199707	130.26056	86.16091		1.45E+86																			
834.4116211	16.282883	90.90489		8.03E+90																			
837.1032715	40.89945	68.23521		1.72E+68																			
839.7949219	84.24873	97.936775		8.65E+97																			
842.4865723	31.615976	79.36417		2.31E+79																			
845.1782227	150.10503	72.7552		5.69E+72																			
847.869873	90.91799	85.35799		2.28E+85																			
850.5615234	240.13503	117.28487		1.93E+117																			
853.2531738	174.67735	93.113144		1.30E+93																			
855.9448242	210.95567	106.22304		1.67E+106																			
858.6364746	70.85294	96.480125		3.02E+96																			
861.328125	81.92206	101.46347		2.91E+101																			
864.0197754	89.574905	110.153206		1.42E+110																			
866.7114258	19.968618	51.215336		1.64E+51																			
869.4030762	170.95485	105.08159		1.21E+105																			
872.0947266	91.13422	76.39448		2.48E+76																			
874.786377	80.4514	92.90335		8.00E+92																			
877.4780273	72.70525	71.79359		6.22E+71																			
880.1696777	35.42022	64.90904		8.11E+64																			
882.8613281	112.06489	80.92928		8.50E+80																			
885.5529785	69.50594	103.87179		7.44E+103																			
888.2446289	77.329956	91.52623		3.36E+91																			
890.9362793	35.513226	72.51564		3.28E+72																			
893.6279297	45.21153	88.432755		2.71E+88																			
896.3195801	45.323948	63.94208		8.75E+63																			
899.0112305	83.38442	62.991566		9.81E+62																			
901.7028809	87.61219	126.98171		9.59E+126																			
904.3945312	85.56203	66.38829		2.45E+66																			
907.0861816	97.45866	123.69903		5.00E+123																			
909.777832	145.88861	110.751144		5.64E+110																			
912.4694824	69.56362	109.41615		2.61E+109																			
915.1611328	41.244186	92.23408		1.71E+92																			
917.8527832	22.112455	128.28604		1.93E+128																			
920.5444336	77.97085	80.81528		6.54E+80																			
923.236084	130.69392	97.22464		1.68E+97																			
925.9277344	69.474724	92.42116		2.64E+92																			
928.6193848	85.50211	107.89957		7.94E+107																			
931.3110352	198.01347	74.52222		3.33E+74																			
934.0026855	25.385086	89.22124		1.66E+89																			
936.6943359	61.15043	99.24774		1.77E+99																			
939.3859863	48.729546	52.546936		3.52E+52																			
942.0776367	143.54143	97.129196		1.35E+97																			
944.7692871	100.71279	76.696686		4.97E+76																			
947.4609375	152.23228	101.023506		1.06E+101																			
950.1525879	128.1354	92.2288		1.69E+92																			
952.8442383	69.30879	89.306564		2.03E+89																			
955.5358887	114.85557	85.36131		2.30E+85																			
958.2275391	38.91582	129.45795		2.87E+129																			
960.9191895	16.28021	97.43712		2.74E+97																			
963.6108398	117.7047	92.73194		5.39E+92																			
966.3024902	18.12896	62.156807		1.43E+62																			
968.9941406	118.041	81.82903		6.75E+81																			
971.685791	60.345985	109.73989		5.49E+109																			
974.3774414	114.899895	77.56484		3.67E+77																			
977.0690918	58.201794	89.15038		1.41E+89																			
979.7607422	26.137213	87.755295		5.69E+87																			
982.4523926	74.594055	98.00774		1.02E+98																			
985.144043	82.343	84.251366		1.78E+84																			
987.8356934	141.38121	108.12516		1.33E+108																			
990.5273438	47.87493	113.11503		1.30E+113																			
993.2189941	60.899124	74.9682		9.29E+74																			
995.9106445	53.247154	55.02254		1.05E+55																			
998.6022949	84.35515	82.52313		3.34E+82																			
1001.293945	71.49222	57.57205		3.73E+57																			
1003.985596	33.004036	108.75502		5.69E+108																			
1006.677246	95.3049	106.44446		2.78E+106																			
1009.368897	24.757257	115.60503		4.03E+115																			
1012.060547	150.01036	141.9691		9.31E+141																			
1014.752197	70.175644	104.89737		7.90E+104																			
1017.443848	54.608006	71.54742		3.53E+71																			
1020.135498	112.76477	101.15194		1.42E+101																			
1022.827148	140.31752	101.57268		3.74E+101																			
1025.518799	84.708336	91.22053		1.66E+91																			
1028.210449	98.622314	102.189804		1.55E+102																			
1030.9021	68.6705	58.8023		6.34E+58																			
1033.59375	90.86562	80.11248		1.30E+80																			
1036.2854	58.99902	63.984776		9.66E+63																			
1038.977051	143.00562	104.10216		1.27E+104																			
1041.668701	48.246704	95.77781		6.00E+95																			
1044.360352	10.141817	130.75206		5.65E+130																			
1047.052002	55.145	179.75523		5.69E+179																			
1049.743652	67.26037	140.52269		3.33E+140																			
1052.435303	36.814972	78.96281		9.18E+78																			
1055.126953	37.17785	75.99141		9.80E+75																			
1057.818604	103.70436	93.282616		1.92E+93																			
1060.510254	27.8041	62.07208		1.18E+62																			
1063.201904	67.67811	83.76625		5.84E+83																			
1065.893555	46.448647	49.829887		6.76E+49																			
1068.585205	73.010796	80.924095		8.40E+80																			
1071.276856	81.86625	63.255867		1.80E+63																			
1073.968506	64.27638	51.811314		6.48E+51																			
1076.660156	84.558975	82.94806		8.87E+82																			
1079.351807	35.512634	73.051445		1.13E+73																			
1082.043457	17.936083	59.81349		6.51E+59																			
1084.735107	54.94957	59.696636		4.97E+59																			
1087.426758	60.13307	112.380745		2.40E+112																			
1090.118408	6.5734067	53.715782		5.20E+53																			
1092.810059	92.64875	81.15322		1.42E+81																			
1095.501709	44.22935	84.90995		8.13E+84																			
1098.193359	38.25365	73.28999		1.95E+73																			
1100.88501	71.326904	78.76172		5.78E+78																			
1103.57666	111.76501	75.03755		1.09E+75																			
1106.268311	56.36928	81.37375		2.36E+81																			
1108.959961	77.65071	60.891117		7.78E+60																			
1111.651611	22.759129	70.449875		2.82E+70																			
1114.343262	27.898975	47.927803		8.47E+47																			
1117.034912	80.4794	73.47122		2.96E+73																			
1119.726563	45.713158	59.202618		1.59E+59																			
1122.418213	88.353966	73.884766		7.67E+73																			
1125.109863	80.494774	79.85643		7.19E+79																			
1127.801514	84.87643	62.774513		5.95E+62																			
1130.493164	4.5621157	60.565887		3.68E+60																			
1133.184815	68.8091	58.902065		7.98E+58																			
1135.876465	27.13538	78.84356		6.98E+78																			
1138.568115	49.11289	53.784588		6.09E+53																			
1141.259766	42.42458	61.33781		2.18E+61																			
1143.951416	10.314443	45.16937		1.48E+45																			
1146.643066	88.24058	81.869835		7.41E+81																			
1149.334717	90.11952	63.756042		5.70E+63																			
1152.026367	54.402668	50.259167		1.82E+50																			
1154.718018	159.08003	73.151215		1.42E+73																			
1157.409668	18.259142	68.56924		3.71E+68																			
1160.101318	126.539154	74.08731		1.22E+74																			
1162.792969	114.283554	72.36277		2.31E+72																			
1165.484619	65.288216	74.88289		7.64E+74																			
1168.17627	21.611376	48.4611		2.89E+48																			
1170.86792	82.619194	65.708885		5.12E+65																			
1173.55957	130.5421	68.91349		8.19E+68																			
1176.251221	95.55526	78.505554		3.20E+78																			
1178.942871	30.024353	68.12829		1.34E+68																			
1181.634522	11.257055	57.03294		1.08E+57																			
1184.326172	104.56258	72.55936		3.63E+72																			
1187.017822	102.28454	55.599648		3.98E+55																			
1189.709473	62.03554	96.75284		5.66E+96																			
1192.401123	68.558556	58.178036		1.51E+58																			
1195.092773	9.836298	46.58666		3.86E+46																			
1197.784424	87.14644	68.075035		1.19E+68																			
1200.476074	72.5034	66.44041		2.76E+66																			
1203.167725	101.50719	70.472565		2.97E+70																			
1205.859375	137.1632	87.743996		5.55E+87																			
1208.551025	134.31142	64.80077		6.32E+64																			
1211.242676	101.50468	56.15546		1.43E+56																			
1213.934326	96.15455	80.84586		7.01E+80																			
1216.625977	62.788326	61.607113		4.05E+61																			
1219.317627	22.60565	52.487488		3.07E+52																			
1222.009277	12.747734	37.611034		4.08E+37																			
1224.700928	56.367405	44.10532		1.27E+44																			
1227.392578	87.87293	65.43854		2.74E+65																			
1230.084229	43.984657	59.279152		1.90E+59																			
1232.775879	25.313236	44.03796		1.09E+44																			
1235.467529	30.84808	41.785397		6.10E+41																			
1238.15918	50.449783	65.81421		6.52E+65																			
1240.85083	50.347652	39.456627		2.86E+39																			
1243.542481	23.816628	63.67542		4.74E+63																			
1246.234131	58.912197	70.558784		3.62E+70																			
1248.925781	79.93248	65.511185		3.24E+65																			
1251.617432	3.1421547	41.62416		4.21E+41																			
1254.309082	35.526653	36.360565		2.29E+36																			
1257.000732	25.2939	49.24219		1.75E+49																			
1259.692383	64.010376	59.649597		4.46E+59																			
1262.384033	60.18892	48.48055		3.02E+48																			
1265.075684	56.34173	83.59299		3.92E+83																			
1267.767334	56.474327	50.791744		6.19E+50																			
1270.458984	65.44865	58.22788		1.69E+58																			
1273.150635	57.269646	60.285767		1.93E+60																			
1275.842285	84.438644	69.56443		3.67E+69																			
1278.533936	104.032455	69.008224		1.02E+69																			
1281.225586	64.40329	61.23933		1.74E+61																			
1283.917236	74.094734	70.87753		7.54E+70																			
1286.608887	51.676907	56.557903		3.61E+56																			
1289.300537	102.83325	66.36669		2.33E+66																			
1291.992188	64.931076	71.797066		6.27E+71																			
1294.683838	36.824383	42.655098		4.52E+42																			
1297.375488	12.185573	37.038345		1.09E+37																			
1300.067139	42.11126	34.61536		4.12E+34																			
1302.758789	63.931774	59.891285		7.79E+59																			
1305.45044	59.381817	48.720848		5.26E+48																			
1308.14209	62.29567	36.0342		1.08E+36																			
1310.83374	12.944423	35.461872		2.90E+35																			
1313.525391	24.956646	22.797266		6.27E+22																			
1316.217041	39.646603	47.93881		8.69E+47																			
1318.908691	31.15941	48.59078		3.90E+48																			
1321.600342	45.356594	43.201138		1.59E+43																			
1324.291992	61.39464	53.026497		1.06E+53																			
1326.983643	29.10151	36.304173		2.01E+36																			
1329.675293	36.091698	64.24109		1.74E+64																			
1332.366943	34.29175	45.618015		4.15E+45																			
1335.058594	43.059948	56.079144		1.20E+56																			
1337.750244	38.152798	36.20666		1.61E+36																			
1340.441895	71.91244	52.4376		2.74E+52																			
1343.133545	92.80762	55.20129		1.59E+55																			
1345.825195	107.98144	61.246758		1.77E+61																			
1348.516846	101.26246	67.05659		1.14E+67																			
1351.208496	83.23832	52.40455		2.54E+52																			
1353.900147	66.66251	48.237267		1.73E+48																			
1356.591797	67.87437	47.914795		8.22E+47																			
1359.283447	63.01719	63.301723		2.00E+63																			
1361.975098	18.9028	34.272568		1.87E+34																			
1364.666748	51.935055	39.98889		9.75E+39																			
1367.358398	33.46053	46.455193		2.85E+46																			
1370.050049	67.522896	34.14999		1.41E+34																			
1372.741699	58.477524	40.334713		2.16E+40																			
1375.43335	31.561558	49.11283		1.30E+49																			
1378.125	68.41691	59.790134		6.17E+59																			
1380.81665	48.085426	24.369312		2.34E+24																			
1383.508301	43.32947	48.549587		3.54E+48																			
1386.199951	12.701399	39.823566		6.66E+39																			
1388.891602	63.96894	40.72662		5.33E+40																			
1391.583252	14.148398	52.97766		9.50E+52																			
1394.274902	98.91993	59.65261		4.49E+59																			
1396.966553	72.99553	44.60565		4.03E+44																			
1399.658203	19.634733	39.18601		1.53E+39																			
1402.349854	26.591259	59.119186		1.32E+59																			
1405.041504	83.06442	64.211525		1.63E+64																			
1407.733154	28.64495	29.353168		2.26E+29																			
1410.424805	45.18941	21.918255		8.28E+21																			
1413.116455	74.01706	50.759285		5.74E+50																			
1415.808106	72.050316	40.921207		8.34E+40																			
1418.499756	43.831715	56.25828		1.81E+56																			
1421.191406	74.123085	49.863297		7.30E+49																			
1423.883057	50.882088	52.330658		2.14E+52																			
1426.574707	51.872646	41.44488		2.79E+41																			
1429.266357	88.42027	39.974663		9.43E+39																			
1431.958008	76.96163	58.91741		8.27E+58																			
1434.649658	46.441696	46.764786		5.82E+46																			
1437.341309	93.29021	56.89893		7.92E+56																			
1440.032959	21.90923	41.913532		8.19E+41																			
1442.724609	51.82624	39.36791		2.33E+39																			
1445.41626	28.690205	31.147669		1.40E+31																			
1448.10791	58.724358	42.922634		8.37E+42																			
1450.799561	23.87666	38.67427		4.72E+38																			
1453.491211	76.9953	52.74842		5.60E+52																			
1456.182861	30.524132	36.45004		2.82E+36																			
1458.874512	49.437412	43.795456		6.24E+43																			
1461.566162	20.663454	56.757004		5.71E+56																			
1464.257813	64.48044	65.592896		3.92E+65																			
1466.949463	26.95724	42.006252		1.01E+42																			
1469.641113	60.089478	48.112606		1.30E+48																			
1472.332764	32.993294	37.063587		1.16E+37																			
